campaign_code,Date,Profile name,Profile followers,Platform,Content type,Media type,Labels,Total impressions,Total reach,Engagements,Total likes,Total comments,Total shares,Saves,Media views,Exits,Taps forward,Taps back,Completion rate,Video view count,Content ID
Mickalene_MultiTL_25,2025-03-18 17:04:14,Avant Arte,2791162,instagram,story,photo,Edition;Mickalene_MultiTL_25,14390,14390,0,,0,0,,,1208,9608,140,0.23863794,,18220382674288635
Mickalene_MultiTL_25,2025-03-18 17:00:00,Avant Arte,2791162,instagram,collaboration,reel,Edition;Mickalene_MultiTL_25,38573,41339,5365,5149,32,54,129,62612,,,,,51265,18063411160797594
HarlandMi_York_25,2025-03-17 14:00:53,Avant Arte,2791032,instagram,post,carousel,Edition;HarlandMi_York_25,56743,50735,694,647,6,14,27,82243,,,,,,18060648602057176
HarlandMi_York_25,2025-03-17 14:00:17,Avant Arte,2791032,instagram,story,photo,Edition;HarlandMi_York_25,32334,32334,0,,0,0,,,3368,23280,290,0.16688316,,18081193972651043
Oscaryi_Cool_25,2025-03-13 17:02:39,Avant Arte,2790018,instagram,story,photo,Edition;Oscaryi_Cool_25,47157,45696,0,,0,0,,,4537,35514,543,0.1391734,,17857372548391322
Oscaryi_Cool_25,2025-03-13 17:00:08,Avant Arte,2790018,instagram,post,carousel,Edition;Oscaryi_Cool_25,70861,61829,3132,2913,10,26,183,103680,,,,,,17859253143381216
Mickalene_MultiTL_25,2025-03-12 17:15:08,Avant Arte,2789790,instagram,post,carousel,Edition;Mickalene_MultiTL_25,116298,95386,6200,5507,20,129,542,185915,,,,,,17889913581207263
Otherworld_Dogs_25,2025-03-11 17:16:52,Avant Arte,2789544,instagram,story,photo,Edition;Otherworld_Dogs_25,37646,36782,0,,0,0,,,3989,27217,349,0.16179673,,17886874731121612
HajimeSor_Untitled_25,2025-03-10 10:07:01,Avant Arte,2789236,instagram,story,photo,Edition;HajimeSor_Untitled_25,12300,12300,0,,0,0,,,1434,10163,199,0.040975608,,18108685999478685
HajimeSor_Untitled_25,2025-03-10 10:03:43,Avant Arte,2789236,instagram,story,video,Edition;HajimeSor_Untitled_25,14110,14110,0,,0,0,,,1113,10553,112,0.16527286,,18077933593679887
HajimeSor_Untitled_25,2025-03-10 10:00:05,Avant Arte,2789236,instagram,collaboration,carousel,Edition;HajimeSor_Untitled_25,105903,91303,4621,4292,21,47,261,155633,,,,,,18448751014076285
Mickalene_MultiTL_25,2025-03-06 17:00:00,Avant Arte,2787584,instagram,post,carousel,Edition;Mickalene_MultiTL_25,48306,40626,2122,1897,18,74,133,73421,,,,,,18217282396294394
MiwaKomat_Innocent_25,2025-03-05 10:01:24,Avant Arte,2786960,instagram,story,photo,Edition;MiwaKomat_Innocent_25,10128,9717,0,,0,0,,,1072,8435,191,0.042456556,,18074755489685819
MiwaKomat_Innocent_25,2025-03-05 10:01:16,Avant Arte,2786960,instagram,story,photo,Edition;MiwaKomat_Innocent_25,11923,11336,0,,0,0,,,1049,8556,118,0.18451732,,18053972956904152
MiwaKomat_Innocent_25,2025-03-05 10:00:00,Avant Arte,2786960,instagram,post,carousel,Edition;MiwaKomat_Innocent_25,42668,35366,836,805,3,6,22,65078,,,,,,18062179570790335
HarlandMi_York_25,2025-03-04 14:02:16,Avant Arte,2786754,instagram,story,photo,Edition;HarlandMi_York_25,35820,35820,0,,0,0,,,3652,26652,334,0.14466779,,18073147165697881
HarlandMi_York_25,2025-03-04 14:01:36,Avant Arte,2786754,instagram,post,carousel,Edition;HarlandMi_York_25,172047,142472,4914,4064,18,115,717,234748,,,,,,18067674463876590
TomasSanc_Pair_25,2025-03-03 17:27:27,Avant Arte,2786613,instagram,story,video,Edition;TomasSanc_Pair_25,5581,5581,0,,0,0,,,703,4788,83,0.0012542555,,18073275244781690
TomasSanc_Pair_25,2025-03-03 17:27:17,Avant Arte,2786613,instagram,story,photo,Edition;TomasSanc_Pair_25,5750,5750,0,,0,0,,,285,5321,105,0.0067826086,,17896013181169758
TomasSanc_Pair_25,2025-03-03 17:26:55,Avant Arte,2786613,instagram,story,video,Edition;TomasSanc_Pair_25,5929,5929,0,,0,0,,,269,5408,125,0.021420138,,17842933371440142
TomasSanc_Pair_25,2025-03-03 17:26:35,Avant Arte,2786613,instagram,story,photo,Edition;TomasSanc_Pair_25,6490,6490,0,,0,0,,,488,5302,94,0.09337442,,17961711188900292
TomasSanc_Pair_25,2025-03-03 17:18:08,Avant Arte,2786595,instagram,post,carousel,Edition;TomasSanc_Pair_25,56501,47785,2860,2621,12,40,187,83570,,,,,,18036273344241488
JammieHol_Print_25,2025-03-03 14:06:44,Avant Arte,2786529,instagram,story,photo,Edition;JammieHol_Print_25,14685,13960,0,,0,0,,,1652,10281,130,0.17854954,,17959425446884576
Mickalene_MultiTL_25,2025-02-28 17:03:17,Avant Arte,2784770,instagram,story,photo,Edition;Mickalene_MultiTL_25,10294,10057,0,,0,0,,,1068,8258,119,0.08247523,,18062086744965109
Mickalene_MultiTL_25,2025-02-28 17:00:44,Avant Arte,2784770,instagram,story,video,Edition;Mickalene_MultiTL_25,11876,11647,0,,0,0,,,985,8246,90,0.21513978,,17957734418909787
Mickalene_MultiTL_25,2025-02-28 17:00:00,Avant Arte,2784770,instagram,collaboration,reel,Edition;Mickalene_MultiTL_25,50492,54949,6251,5888,49,58,255,76092,,,,,66618,18058421261087216
ShirinNes_TL_25,2025-02-28 10:26:55,Avant Arte,2784650,instagram,story,photo,Edition;ShirinNes_TL_25,12806,12464,0,,0,0,,,1501,9490,119,0.13243791,,18075982540737341
ShirinNes_TL_25,2025-02-27 14:00:00,Avant Arte,2784342,instagram,collaboration,reel,Edition;ShirinNes_TL_25,92775,91493,4452,3738,43,70,600,126660,,,,,122383,17865326478344316
ShirinNes_TL_25,2025-02-26 14:00:19,Avant Arte,2783847,instagram,story,video,Edition;ShirinNes_TL_25,14838,14428,0,,0,0,,,1638,10452,133,0.17623669,,18048058361215542
ShirinNes_TL_25,2025-02-26 14:00:00,Avant Arte,2783847,instagram,post,carousel,Edition;ShirinNes_TL_25,53302,44085,1780,1706,20,9,45,80793,,,,,,18052455761174673
JammieHol_Print_25,2025-02-26 11:04:31,Avant Arte,2783807,instagram,story,video,Edition;JammieHol_Print_25,4305,4291,0,,0,0,,,724,2875,21,0.15911731,,18085736578523344
JammieHol_Print_25,2025-02-26 11:00:32,Avant Arte,2783807,instagram,post,carousel,Edition;JammieHol_Print_25,51019,40942,681,612,5,16,48,78806,,,,,,18036943043605663
Mickalene_MultiTL_25,2025-02-25 17:00:54,Avant Arte,2783560,instagram,story,photo,Edition;Mickalene_MultiTL_25,2821,2821,0,,0,0,,,373,2326,44,0.02764977,,17997774485754568
Mickalene_MultiTL_25,2025-02-25 17:00:43,Avant Arte,2783560,instagram,story,video,Edition;Mickalene_MultiTL_25,3434,3434,0,,0,0,,,283,2506,32,0.17850903,,18353920903178725
Mickalene_MultiTL_25,2025-02-25 17:00:00,Avant Arte,2783560,instagram,collaboration,reel,Edition;Mickalene_MultiTL_25,,,,83,8,,,,,,,,,18081160432721578
TomasSanc_Pair_25,2025-02-24 17:05:00,Avant Arte,2783078,instagram,post,carousel,Edition;TomasSanc_Pair_25,130882,110648,5968,5345,22,112,489,180734,,,,,,17988018767789317
TomasSanc_Pair_25,2025-02-24 17:00:05,Avant Arte,2783078,instagram,story,video,Edition;TomasSanc_Pair_25,15330,14589,0,,0,0,,,2144,10161,98,0.19093281,,17896906446153516
JamesJean_Maze_25,2025-02-21 09:21:39,Avant Arte,2779104,instagram,story,photo,Edition;JamesJean_Maze_25,51790,50070,0,,0,0,,,5046,37715,540,0.16391195,,18071336362812981
JamesJean_Maze_25,2025-02-21 08:51:38,Avant Arte,2779104,instagram,story,photo,Edition;JamesJean_Maze_25,0,0,0,,0,0,,,,,,,,17863426545345106
JamesJean_Maze_25,2025-02-20 17:00:00,Avant Arte,2778667,instagram,post,carousel,Edition;JamesJean_Maze_25,90145,68721,1283,1209,8,7,58,132576,,,,,,18286815712220963
TakuObata_BBoy_24,2025-02-20 10:00:12,Avant Arte,2778413,instagram,story,video,Edition;TakuObata_BBoy_24,18119,17255,0,,0,0,,,2187,12700,192,0.16777968,,17897974926113953
JamesJean_Maze_25,2025-02-19 17:45:43,Avant Arte,2777781,instagram,story,photo,Edition;JamesJean_Maze_25,10069,9545,0,,0,0,,,1025,8379,176,0.048564903,,17912029467076294
JamesJean_Maze_25,2025-02-19 17:04:08,Avant Arte,2777781,instagram,story,video,Edition;JamesJean_Maze_25,12473,11700,0,,0,0,,,1458,8648,104,0.18143189,,17871542874297006
JamesJean_Maze_25,2025-02-19 17:00:00,Avant Arte,2777708,instagram,post,carousel,Edition;JamesJean_Maze_25,70705,60314,2185,2083,12,14,75,104147,,,,,,18021009464459130
ShirinNes_TL_25,2025-02-19 15:03:18,Avant Arte,2777587,instagram,collaboration,reel,Edition;Reel;ShirinNes_TL_25,68298,71398,2627,2256,41,88,242,94755,,,,,90582,18053663342513272
GeorgeCondo_Model_25,2025-02-17 13:01:39,Avant Arte,2776210,instagram,story,photo,Edition;GeorgeCondo_Model_25,12355,12355,0,,0,0,,,886,10466,271,0.059247267,,17924026533033710
GeorgeCondo_Model_25,2025-02-17 13:01:18,Avant Arte,2776210,instagram,story,photo,Edition;GeorgeCondo_Model_25;Make-Ready,15312,15301,0,,0,0,,,1370,10227,119,0.23484848,,17949349640926301
WillCotto_Unicorn_25,2025-02-13 14:01:08,Avant Arte,2773776,instagram,story,photo,Edition;WillCotto_Unicorn_25,26402,25315,0,,0,0,,,2963,19436,233,0.14279221,,18032913209254864
JamesJean_Maze_25,2025-02-12 16:26:13,Avant Arte,2773297,instagram,story,photo,Edition;JamesJean_Maze_25,35621,33779,0,,0,0,,,3889,26296,296,0.1442969,,18123434284413866
GeorgeCondo_Model_25,2025-02-08 14:00:00,Avant Arte,2770280,instagram,post,carousel,Edition;GeorgeCondo_Model_25;Make-Ready,56919,49633,1633,1565,12,13,43,85445,,,,,,18051325649156616
BarryMcge_TL2_25,2025-02-07 12:00:21,Avant Arte,2769588,instagram,story,photo,BarryMcge_TL2_25;Edition,5035,5035,0,,0,0,,,671,4042,114,0.041310824,,18144511312370762
HajimeSor_Untitled_25,2025-02-07 10:10:03,Avant Arte,2769521,instagram,story,video,Edition;HajimeSor_Untitled_25,14731,14267,0,,0,0,,,1957,10165,136,0.16787727,,17897365230134523
BarryMcge_TL2_25,2025-02-06 17:00:23,Avant Arte,2768902,instagram,collaboration,carousel,BarryMcge_TL2_25;Edition,131049,114571,3973,3489,19,53,412,170540,,,,,,18066266419850442
BarryMcge_TL2_25,2025-02-06 17:00:00,Avant Arte,2768902,instagram,story,photo,BarryMcge_TL2_25;Edition;Make-Ready,20520,19945,0,,0,0,,,2454,14450,168,0.16803119,,18038748785577975
WillCotto_Unicorn_25,2025-02-06 15:05:23,Avant Arte,2768808,instagram,post,reel,Edition;Reel;WillCotto_Unicorn_25,142696,136507,10000,8827,15,105,1053,231658,,,,,229505,18122129602420242
BarryMcge_TL2_25,2025-02-05 17:00:13,Avant Arte,2768031,instagram,story,photo,BarryMcge_TL2_25;Edition,30516,29298,0,,0,0,,,3394,22092,277,0.15575436,,18255821728286953
BarryMcge_TL2_25,2025-02-05 17:00:00,Avant Arte,2768031,instagram,post,carousel,BarryMcge_TL2_25;Edition;Make-Ready,58516,51962,1122,1068,7,6,41,83110,,,,,,18076729060653029
,2025-02-04 17:06:44,Avant Arte,2767371,instagram,story,photo,Edition,14775,14724,0,,0,0,,,1883,12092,220,0.0392555,,18480195934015457
JammieHol_Print_25,2025-02-04 14:00:21,Avant Arte,2767291,instagram,story,photo,Edition;JammieHol_Print_25,10318,10197,0,,0,0,,,1075,9041,226,0,,17935705679988091
JammieHol_Print_25,2025-02-04 14:00:11,Avant Arte,2767291,instagram,story,photo,Edition;JammieHol_Print_25,12542,12193,0,,0,0,,,1123,8854,100,0.19653963,,18078937954625216
JammieHol_Print_25,2025-02-04 14:00:00,Avant Arte,2767291,instagram,post,carousel,Edition;JammieHol_Print_25,43388,35449,1302,1182,11,28,80,66696,,,,,,17892533040074885
ShirinNes_TL_25,2025-02-03 14:01:18,Avant Arte,2766603,instagram,story,photo,Edition;ShirinNes_TL_25,34670,32455,0,,0,0,,,3314,18692,202,0.3594462,,18072530791690208
ShirinNes_TL_25,2025-02-03 14:00:10,Avant Arte,2766603,instagram,collaboration,carousel,Edition;ShirinNes_TL_25,100557,87703,5602,5191,48,81,280,151555,,,,,,18061889209821881
,2025-02-01 17:15:47,Avant Arte,2764580,instagram,story,photo,Edition,16373,16050,0,,0,0,,,1659,13206,721,0.04806694,,17864678223323340
,2025-02-01 17:09:26,Avant Arte,2764580,instagram,story,photo,Edition,20929,20595,0,,0,0,,,1948,13792,174,0.23961967,,17943712718958498
JamesJean_Maze_25,2025-01-31 14:05:35,Avant Arte,2763660,instagram,story,photo,Edition;JamesJean_Maze_25,8143,8022,0,,0,0,,,418,7366,224,0.016578656,,18036299807169383
JammieHol_Print_25,2025-01-31 14:04:49,Avant Arte,2763660,instagram,story,photo,Edition;JammieHol_Print_25,8629,8599,0,,0,0,,,425,7583,170,0.052265614,,18021722327401196
ShirinNes_TL_25,2025-01-31 14:03:55,Avant Arte,2763660,instagram,story,photo,Edition;ShirinNes_TL_25,10700,10700,0,,0,0,,,907,7371,90,0.21794392,,18088428643558387
AiWeiwei_Snake_25,2025-01-30 09:58:01,Avant Arte,2762557,instagram,story,photo,AiWeiwei_Snake_25;Edition,9271,9120,0,,0,0,,,1256,7032,70,0.09847913,,18053147467887464
AiWeiwei_Snake_25,2025-01-29 14:15:21,Avant Arte,2761708,instagram,story,photo,AiWeiwei_Snake_25;Edition,10189,9836,0,,0,0,,,1183,8434,302,0.026499165,,17931932186995360
AiWeiwei_Snake_25,2025-01-29 14:15:02,Avant Arte,2761708,instagram,story,photo,AiWeiwei_Snake_25;Edition,12553,12089,0,,0,0,,,1213,8640,106,0.20664383,,17965407002836973
AiWeiwei_Snake_25,2025-01-29 14:00:00,Avant Arte,2761708,instagram,post,carousel,AiWeiwei_Snake_25;Edition,53422,44269,1152,1080,17,9,46,81638,,,,,,18086266462562434
JammieHol_Print_25,2025-01-28 14:01:18,Avant Arte,2761202,instagram,story,photo,Edition;JammieHol_Print_25,19218,18521,0,,0,0,,,2266,14788,311,0.09642002,,18105479089482291
JammieHol_Print_25,2025-01-28 14:00:00,Avant Arte,2761202,instagram,post,carousel,Edition;JammieHol_Print_25,77191,64252,4856,4488,24,133,210,111538,,,,,,17921599788036037
ShirinNes_TL_25,2025-01-28 11:03:53,Avant Arte,2761124,instagram,story,photo,Edition;ShirinNes_TL_25,13333,12741,0,,0,0,,,1453,9663,151,0.15495387,,17958841409887241
Multiple_Amphorae_24,2025-01-27 17:01:36,Avant Arte,2760749,instagram,story,video,Edition;Multiple_Amphorae_24,8696,8235,0,,0,0,,,931,6655,141,0.11143054,,18283183849223359
JamesJean_Maze_25,2025-01-27 16:15:12,Avant Arte,2760706,instagram,story,photo,Edition;JamesJean_Maze_25,8395,8033,0,,0,0,,,431,7529,158,0.03299583,,18065761252852845
JamesJean_Maze_25,2025-01-27 16:14:52,Avant Arte,2760706,instagram,story,video,Edition;JamesJean_Maze_25,8877,8478,0,,0,0,,,439,7632,207,0.06747775,,18329630266087488
JamesJean_Maze_25,2025-01-27 16:14:39,Avant Arte,2760706,instagram,story,photo,Edition;JamesJean_Maze_25,11489,10971,0,,0,0,,,1011,7590,80,0.2444077,,18262581004258105
JamesJean_Maze_25,2025-01-27 16:03:28,Avant Arte,2760706,instagram,collaboration,reel,Edition;JamesJean_Maze_25;Reel,150188,141058,8032,7011,51,131,838,210367,,,,,204228,17894268825152766
AiWeiwei_Snake_25,2025-01-27 12:07:10,Avant Arte,2760558,instagram,post,reel,AiWeiwei_Snake_25;Edition;Reel,101040,101930,6181,4715,16,440,1010,134513,,,,,132533,17888663028187856
DanielleM_Sand_25,2025-01-24 12:01:49,Avant Arte,2757983,instagram,story,photo,DanielleM_Sand_25;Edition,44664,44048,0,,0,0,,,4742,32777,470,0.14944921,,18033871766615090
DanielleM_Sand_25,2025-01-23 17:01:47,Avant Arte,2757410,instagram,story,photo,DanielleM_Sand_25;Edition,30823,30551,0,,0,0,,,3533,22084,321,0.15848555,,18041923307066236
DanielleM_Sand_25,2025-01-23 17:00:16,Avant Arte,2757410,instagram,post,reel,DanielleM_Sand_25;Edition;Reel,53246,51305,2453,2195,38,88,133,73019,,,,,71552,17894573565054469
ShirinNes_TL_25,2025-01-22 17:00:07,Avant Arte,2756882,instagram,story,photo,Edition;ShirinNes_TL_25,57472,57472,0,,0,2,,,6178,42582,555,0.14192998,,18058640167799614
BarryMcge_TL2_25,2025-01-21 14:00:16,Avant Arte,2756423,instagram,story,photo,BarryMcge_TL2_25;Edition,24419,23374,0,,0,0,,,2853,16984,204,0.17928661,,18034450088590079
BarryMcge_TL2_25,2025-01-21 14:00:00,Avant Arte,2756423,instagram,post,carousel,BarryMcge_TL2_25;Edition,72663,61956,3176,2759,47,53,317,106263,,,,,,17933211575988823
WillCotto_Unicorn_25,2025-01-20 14:14:33,Avant Arte,2755923,instagram,story,photo,Edition;WillCotto_Unicorn_25,18494,17298,0,,0,0,,,2084,14296,310,0.09754515,,18462454384064392
WillCotto_Unicorn_25,2025-01-20 14:12:12,Avant Arte,2755923,instagram,post,carousel,Edition;WillCotto_Unicorn_25,63022,53047,1257,1175,4,10,68,92332,,,,,,17895659856133305
TakuObata_Resin_25,2025-01-20 10:07:28,Avant Arte,2755761,instagram,story,photo,Edition;TakuObata_Resin_25,20542,20205,0,,0,0,,,2321,14103,180,0.1917048,,18021016097396862
TakuObata_Resin_25,2025-01-20 10:01:53,Avant Arte,2755761,instagram,post,carousel,Edition;TakuObata_Resin_25,140153,120733,6484,5895,32,68,488,198330,,,,,,17918783370042259
GeorgeCondo_Model_25,2025-01-15 17:00:30,Avant Arte,2753700,instagram,story,photo,Edition;GeorgeCondo_Model_25,11205,10876,0,,0,0,,,1134,9185,342,0.048549756,,18325338244090488
GeorgeCondo_Model_25,2025-01-15 17:00:26,Avant Arte,2753700,instagram,story,photo,Edition;GeorgeCondo_Model_25,13688,13179,0,,0,0,,,1251,9385,99,0.2157364,,18478976566042006
GeorgeCondo_Model_25,2025-01-15 17:00:00,Avant Arte,2753700,instagram,post,carousel,Edition;GeorgeCondo_Model_25,81129,68948,2077,1952,25,25,76,112616,,,,,,18017416640643379
BarryMcge_TL2_25,2025-01-13 20:03:25,Avant Arte,2753142,instagram,story,photo,BarryMcge_TL2_25;Edition,11275,11142,0,,0,0,,,1559,8511,169,0.0918847,,17937371915843400
BarryMcge_TL2_25,2025-01-13 20:00:00,Avant Arte,2753142,instagram,post,carousel,BarryMcge_TL2_25;Edition,119581,99762,5046,4522,62,86,376,167165,,,,,,17905798389067518
Multiple_Amphorae_24,2025-01-13 17:03:26,Avant Arte,2753071,instagram,story,video,Edition;Multiple_Amphorae_24,14373,14308,0,,0,0,,,1732,9343,119,0.2211786,,18018844796433765
Multiple_Amphorae_24,2025-01-13 17:00:00,Avant Arte,2753071,instagram,post,carousel,Edition;Multiple_Amphorae_24,66919,56826,2891,2709,8,24,150,95951,,,,,,18054382100049805
AiWeiwei_Snake_25,2025-01-10 14:00:27,Avant Arte,2750741,instagram,story,photo,AiWeiwei_Snake_25;Edition,14933,14448,0,,0,0,,,1403,12450,377,0.047076944,,17915800323025775
AiWeiwei_Snake_25,2025-01-10 14:00:05,Avant Arte,2750741,instagram,story,photo,AiWeiwei_Snake_25;Edition,17804,16971,0,,0,1,,,1524,12163,163,0.22208492,,18034739927599560
AiWeiwei_Snake_25,2025-01-10 14:00:00,Avant Arte,2750741,instagram,post,carousel,AiWeiwei_Snake_25;Edition;Make-Ready,80483,65191,2494,2331,13,21,129,121188,,,,,,17942911940943595
WillCotto_Unicorn_25,2025-01-09 14:01:28,Avant Arte,2748471,instagram,story,photo,Edition;WillCotto_Unicorn_25,75982,75982,0,,0,0,,,7083,56928,878,0.14599511,,18299295889226247
,2025-01-08 17:45:06,Avant Arte,2744502,instagram,post,carousel,Edition,99847,85320,3918,3404,11,94,409,142183,,,,,,18479624563042765
TakuObata_Resin_25,2025-01-08 10:00:04,Avant Arte,2743995,instagram,story,photo,Edition;TakuObata_Resin_25,28758,28758,0,,0,0,,,3403,20351,259,0.16499756,,18056904211800758
AiWeiwei_Snake_25,2025-01-07 11:01:22,Avant Arte,2743885,instagram,story,photo,AiWeiwei_Snake_25;Edition;Make-Ready,20313,20313,0,,0,0,,,2614,14346,226,0.15394083,,17842693140400438
AiWeiwei_Snake_25,2025-01-07 11:00:11,Avant Arte,2743885,instagram,post,carousel,AiWeiwei_Snake_25;Edition,162214,143511,9139,8442,13,161,523,216873,,,,,,18042708566027677
DanielleM_Sand_25,2025-01-06 17:01:23,Avant Arte,2743659,instagram,story,photo,DanielleM_Sand_25;Edition,13849,13375,0,,0,0,,,1383,11277,436,0.054372158,,17977125812660905
DanielleM_Sand_25,2025-01-06 17:01:16,Avant Arte,2743659,instagram,story,photo,DanielleM_Sand_25;Edition,16967,16374,0,,0,0,,,1486,11758,159,0.21005481,,18054012911082376
DanielleM_Sand_25,2025-01-06 17:00:07,Avant Arte,2743659,instagram,collaboration,carousel,DanielleM_Sand_25;Edition,254285,258252,22505,18414,236,1092,2733,586145,,,,,,17993634566595355
,2024-12-24 11:00:00,Avant Arte,2741423,instagram,post,reel,Edition,106712,106798,2882,2605,19,97,161,155391,,,,,154334,17854840242345374
JamesJean_Maze_25,2024-12-20 14:01:42,Avant Arte,2740668,instagram,story,photo,Edition;JamesJean_Maze_25,23628,23252,0,,0,,,,2401,17008,215,0.16945997,,18057109306899290
Multiple_Amphorae_24,2024-12-19 17:06:10,Avant Arte,2740840,instagram,story,photo,Edition;Multiple_Amphorae_24,8278,7870,0,,0,,,,874,6801,123,0.05798502,,18472152478046493
Multiple_Amphorae_24,2024-12-19 17:06:06,Avant Arte,2740840,instagram,story,video,Edition;Multiple_Amphorae_24,11912,11442,0,,0,,,,997,6979,84,0.32337138,,18060059602895239
AnnaRidle_PriceStem_24,2024-12-18 18:20:09,Avant Arte,2740651,instagram,post,reel,AnnaRidle_PriceStem_24;Edition;Reel,119852,118061,6735,5135,30,370,1200,168300,,,,,167234,18014797787443478
Multiple_Amphorae_24,2024-12-17 15:58:25,Avant Arte,2740409,instagram,story,photo,Edition;Multiple_Amphorae_24,40540,40540,0,,0,,,,4123,29418,343,0.16418353,,18102002782481840
Multiple_Amphorae_24,2024-12-11 10:09:54,Avant Arte,2738625,instagram,story,photo,Edition;Multiple_Amphorae_24,12447,11959,0,,0,,,,1803,9092,101,0.11657427,,17951562014857940
Multiple_Amphorae_24,2024-12-10 17:54:42,Avant Arte,2738412,instagram,story,video,Edition;Multiple_Amphorae_24,5337,5227,0,,0,,,,606,4662,60,0.0016863407,,17905558007982058
Multiple_Amphorae_24,2024-12-10 17:53:56,Avant Arte,2738412,instagram,story,photo,Edition;Multiple_Amphorae_24,5473,5426,0,,0,,,,184,5127,75,0.015896218,,17992346954592448
Multiple_Amphorae_24,2024-12-10 17:48:49,Avant Arte,2738412,instagram,story,video,Edition;Multiple_Amphorae_24,5725,5600,0,,0,,,,301,5215,75,0.023406114,,18115427392417490
Multiple_Amphorae_24,2024-12-10 17:01:30,Avant Arte,2738395,instagram,story,photo,Edition;Multiple_Amphorae_24,6450,6292,0,,0,,,,467,5493,119,0.05751938,,17938682846940826
Multiple_Amphorae_24,2024-12-10 17:00:45,Avant Arte,2738395,instagram,story,video,Edition;Multiple_Amphorae_24,8380,8107,0,,0,,,,870,5511,77,0.2293556,,17937729095943063
Multiple_Amphorae_24,2024-12-10 17:00:00,Avant Arte,2738395,instagram,post,carousel,Edition;Multiple_Amphorae_24,56221,48181,1998,1808,11,30,149,79935,,,,,,18017416574391787
AiWeiwei_TondoWood_24,2024-12-10 10:53:35,Avant Arte,2738353,instagram,story,photo,AiWeiwei_TondoWood_24;Edition,4657,4478,0,,0,,,,521,3958,140,0.008159759,,18111814036432400
AiWeiwei_TondoWood_24,2024-12-10 10:53:06,Avant Arte,2738353,instagram,story,photo,AiWeiwei_TondoWood_24;Edition,5763,5703,0,,0,,,,581,4119,49,0.17595002,,17850574662317020
AiWeiwei_TondoWood_24,2024-12-10 06:00:00,Avant Arte,2738331,instagram,post,carousel,AiWeiwei_TondoWood_24;Edition;Make-Ready,114504,99804,8095,7647,7,84,357,156414,,,,,3999,18050049785082451
JoseParla_America_24,2024-12-01 14:00:42,Avant Arte,2736772,instagram,story,photo,Edition;JoseParla_America_24,10939,10751,0,,0,,,,1040,8570,148,0.10796234,,18055646146932598
JoseParla_America_24,2024-12-01 14:00:27,Avant Arte,2736772,instagram,story,photo,Edition;JoseParla_America_24,10813,10530,0,,0,,,,546,9388,202,0.06260982,,18033706136107931
JoseParla_America_24,2024-12-01 14:00:16,Avant Arte,2736772,instagram,story,photo,Edition;JoseParla_America_24,13841,13351,0,,0,,,,1157,9093,115,0.2511379,,17906474625062554
JoseParla_America_24,2024-12-01 13:59:31,Avant Insiders,74457,instagram,post,carousel,Edition;JoseParla_America_24,2174,1882,91,89,1,1,0,3226,,,,,,18060928462861723
JoseParla_America_24,2024-11-22 14:32:30,Avant Arte,,instagram,story,photo,Edition;JoseParla_America_24,13640,13337,0,,0,,,,1782,9363,129,0.17346041,,18032878088118343
,2024-11-21 18:11:38,Avant Arte,2734077,instagram,post,carousel,Edition,412401,335928,8490,6434,352,1017,689,535566,,,,,,17959295804722130
,2024-11-21 18:04:26,Avant Arte,,instagram,story,photo,Edition,10256,9929,0,,0,,,,987,7033,66,0.21158347,,18109421461437573
,2024-11-20 14:09:56,Avant Insiders,,instagram,story,photo,Edition,562,548,0,,0,,,,75,462,49,0,,17850535479341395
,2024-11-20 14:09:50,Avant Insiders,,instagram,story,photo,Edition,636,621,0,,0,,,,72,482,6,0.11949685,,17946059561779805
,2024-11-20 14:09:40,Avant Insiders,74448,instagram,post,carousel,Edition,4949,4219,185,168,1,2,14,6723,,,,,1147,17948059073899433
AiWeiwei_TondoWood_24,2024-11-20 14:02:34,Avant Arte,,instagram,story,video,AiWeiwei_TondoWood_24;Edition,5667,5601,0,,0,,,,637,4915,91,0.004235045,,18015343472647444
AiWeiwei_TondoWood_24,2024-11-20 14:02:17,Avant Arte,,instagram,story,photo,AiWeiwei_TondoWood_24;Edition,5942,5860,0,,0,,,,248,5405,69,0.037024572,,18028089836429630
AiWeiwei_TondoWood_24,2024-11-20 14:02:06,Avant Arte,,instagram,story,video,AiWeiwei_TondoWood_24;Edition,6218,6087,0,,0,,,,327,5483,158,0.040205855,,18468906340065078
AiWeiwei_TondoWood_24,2024-11-20 14:01:37,Avant Arte,,instagram,story,photo,AiWeiwei_TondoWood_24;Edition,7863,7513,0,,0,,,,738,5279,63,0.22675824,,18172564531308878
AiWeiwei_TondoWood_24,2024-11-20 14:00:00,Avant Arte,2734143,instagram,post,carousel,AiWeiwei_TondoWood_24;Edition,104793,88738,4756,4394,30,84,248,147585,,,,,,17864033196201357
JoseParla_America_24,2024-11-19 18:00:59,Avant Insiders,,instagram,story,photo,Edition;JoseParla_America_24,867,846,0,,0,,,,120,451,23,0.31487888,,18472371673006890
JoseParla_America_24,2024-11-19 18:00:34,Avant Insiders,,instagram,story,photo,Edition;JoseParla_America_24,881,857,0,,0,,,,35,543,39,0.2996595,,18427868134078972
JoseParla_America_24,2024-11-19 18:00:28,Avant Insiders,,instagram,story,photo,Edition;JoseParla_America_24,1001,969,0,,0,,,,83,519,10,0.38861138,,17872417731141621
