campaign_name,spend_date,impressions,reach,link_clicks,spend
AiWeiwei_FingerSE_25 · Enter draw,2026-05-02,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-05-02,20876,18416,200,231.15
GraysonPerry_TL_25 · Purchases,2026-05-02,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-05-02,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-05-02,12411,11508,111,176.62
LucianFreud_TL_26 · Sign-ups,2026-05-02,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-05-02,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-05-02,56558,49888,528,234.12
Paulnsect_Repeat_25 · Enter draw,2026-05-02,0,0,0,0
ShirinNeshat_TL_26 · Purchases,2026-05-02,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-05-02,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-05-01,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-05-01,23454,20763,245,254.04
GraysonPerry_TL_25 · Purchases,2026-05-01,57722,53044,869,882.37
GraysonPerry_TL_25 · Sign-ups,2026-05-01,0,0,0,0
Inventory_Test_26,2026-05-01,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-05-01,10152,8766,123,188.58
LucianFreud_TL_26 · Sign-ups,2026-05-01,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-05-01,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-05-01,44989,35803,516,214.32
Paulnsect_Repeat_25 · Enter draw,2026-05-01,0,0,0,0
ShirinNeshat_TL_26 · Purchases,2026-05-01,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-05-01,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-30,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-04-30,18850,17409,200,222.56
GraysonPerry_TL_25 · Purchases,2026-04-30,71139,66723,1058,1016.37
GraysonPerry_TL_25 · Sign-ups,2026-04-30,65276,59643,1222,697.09
Inventory_Test_26,2026-04-30,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-30,16654,15795,122,280.81
LucianFreud_TL_26 · Purchases,2026-04-30,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-30,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-30,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-30,37113,31963,338,196.3
Paulnsect_Repeat_25 · Enter draw,2026-04-30,0,0,0,0
ShirinNeshat_TL_26 · Purchases,2026-04-30,8371,7983,106,167.15
ShirinNeshat_TL_26 · Sign-ups,2026-04-30,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-29,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-04-29,14071,12752,145,167.01
GraysonPerry_TL_25 · Sign-ups,2026-04-29,149732,140719,2672,1661.86
Inventory_Test_26,2026-04-29,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-29,5631,5123,87,121.2
LucianFreud_TL_26 · Purchases,2026-04-29,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-29,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-29,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-29,35281,30051,321,201.66
Paulnsect_Repeat_25 · Enter draw,2026-04-29,0,0,0,0
ShirinNeshat_TL_26 · Purchases,2026-04-29,50197,47501,652,829.78
ShirinNeshat_TL_26 · Sign-ups,2026-04-29,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-28,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-04-28,15749,13864,131,157.14
GraysonPerry_TL_25 · Sign-ups,2026-04-28,182134,168621,2893,1795.62
Inventory_Test_26,2026-04-28,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-28,11382,10501,178,213.5
LucianFreud_TL_26 · Purchases,2026-04-28,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-28,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-28,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-28,25530,21192,232,155.31
ShirinNeshat_TL_26 · Purchases,2026-04-28,22780,21240,302,316.34
ShirinNeshat_TL_26 · Sign-ups,2026-04-28,48940,45112,554,579.3
AiWeiwei_FingerSE_25 · Enter draw,2026-04-27,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-04-27,17407,14831,174,164.39
GraysonPerry_TL_25 · Sign-ups,2026-04-27,150237,140191,2376,1574.15
Inventory_Test_26,2026-04-27,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-27,19573,18119,240,324.41
LucianFreud_TL_26 · Sign-ups,2026-04-27,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-27,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-27,33136,25246,300,221.16
Paulnsect_Repeat_25 · Enter draw,2026-04-27,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-27,33242,29590,497,394.09
AiWeiwei_FingerSE_25 · Enter draw,2026-04-26,0,0,0,0
EddieMart_LE_25 · Enter draw,2026-04-26,2607,2406,22,19.75
GraysonPerry_TL_25 · Sign-ups,2026-04-26,120269,109504,2517,1572.53
Inventory_Test_26,2026-04-26,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-26,17861,15783,338,330.87
LucianFreud_TL_26 · Purchases,2026-04-26,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-26,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-26,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-26,10138,9185,77,62.84
Paulnsect_Repeat_25 · Enter draw,2026-04-26,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-26,89017,80861,1318,1002.19
AiWeiwei_FingerSE_25 · Enter draw,2026-04-25,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-25,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-25,115559,101869,2173,1682.3
Inventory_Test_26,2026-04-25,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-25,14803,14272,224,267.64
LucianFreud_TL_26 · Purchases,2026-04-25,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-25,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-25,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-25,0,0,0,0
Paulnsect_Repeat_25 · Enter draw,2026-04-25,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-25,37780,32983,632,547.76
AiWeiwei_FingerSE_25 · Enter draw,2026-04-24,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-24,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-24,118501,109569,2013,1349.1
Inventory_Test_26,2026-04-24,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-24,26301,24050,399,459.8
LucianFreud_TL_26 · Sign-ups,2026-04-24,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-24,0,0,0,0
Maurizio_Therapy_26 · Enter draw,2026-04-24,0,0,0,0
Paulnsect_Repeat_25 · Enter draw,2026-04-24,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-24,69027,57091,986,890.57
AiWeiwei_FingerSE_25 · Enter draw,2026-04-23,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-23,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-23,168151,158298,2545,1661.76
Inventory_Test_26,2026-04-23,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-23,91158,82004,1069,1406.32
LucianFreud_TL_26 · Purchases,2026-04-23,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-23,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-23,700577,628168,8568,7076.86
Maurizio_Therapy_26 · Enter draw,2026-04-23,0,0,0,0
Paulnsect_Repeat_25 · Enter draw,2026-04-23,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-23,73836,67495,1129,973.31
AiWeiwei_FingerSE_25 · Enter draw,2026-04-22,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-22,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-22,178754,166701,3050,1653.1
Inventory_Test_26,2026-04-22,0,0,0,0
JoelMesler_TL_26 · Sign-ups,2026-04-22,69921,64231,379,615.38
LucianFreud_TL_26 · Purchases,2026-04-22,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-22,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-22,863966,759835,9595,8224.71
Maurizio_Therapy_26 · Enter draw,2026-04-22,44800,37632,392,387.95
Paulnsect_Repeat_25 · Enter draw,2026-04-22,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-22,76273,67705,1157,855.47
AiWeiwei_FingerSE_25 · Enter draw,2026-04-21,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-21,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-21,170593,152481,2979,1570.39
Inventory_Test_26,2026-04-21,3820,3619,53,37.36
LucianFreud_TL_26 · Purchases,2026-04-21,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-21,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-21,1273942,1124993,11857,11872.14
Maurizio_Therapy_26 · Enter draw,2026-04-21,84616,69110,688,755.66
Paulnsect_Repeat_25 · Enter draw,2026-04-21,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-21,128881,116289,1882,1194.38
AiWeiwei_FingerSE_25 · Enter draw,2026-04-20,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-20,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-20,176992,167260,3219,1664.43
Inventory_Test_26,2026-04-20,3446,2991,72,41.45
LucianFreud_TL_26 · Purchases,2026-04-20,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-20,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-20,1208546,1098465,17845,10987.51
Maurizio_Therapy_26 · Enter draw,2026-04-20,121012,91322,1164,938.72
Paulnsect_Repeat_25 · Enter draw,2026-04-20,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-20,114198,100169,1487,1112.52
AiWeiwei_FingerSE_25 · Enter draw,2026-04-19,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-19,151508,139057,2894,1460.83
Inventory_Test_26,2026-04-19,4044,3544,74,48.41
LucianFreud_TL_26 · Purchases,2026-04-19,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-19,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-19,850254,750678,10156,9095.91
Maurizio_Therapy_26 · Enter draw,2026-04-19,46687,39127,613,398.36
Paulnsect_Repeat_25 · Enter draw,2026-04-19,13897,12313,195,183.16
ShirinNeshat_TL_26 · Sign-ups,2026-04-19,95800,86814,1194,991.29
AiWeiwei_FingerSE_25 · Enter draw,2026-04-18,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-18,127918,115793,3046,1255.61
Inventory_Test_26,2026-04-18,4221,4062,68,47.54
LucianFreud_TL_26 · Purchases,2026-04-18,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-18,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-18,560819,499453,7852,6182.25
Maurizio_Therapy_26 · Enter draw,2026-04-18,37691,31193,573,363.96
Paulnsect_Repeat_25 · Enter draw,2026-04-18,11817,10905,166,134.86
ShirinNeshat_TL_26 · Sign-ups,2026-04-18,91750,83919,1546,1030.26
AiWeiwei_FingerSE_25 · Enter draw,2026-04-17,24527,21906,561,288.72
GrantRiven_LE_26 · Enter draw,2026-04-17,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-17,119281,107147,2943,1387.13
Inventory_Test_26,2026-04-17,3510,3272,37,38.87
LucianFreud_TL_26 · Purchases,2026-04-17,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-17,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-17,503291,458352,6282,6604.89
Maurizio_Therapy_26 · Enter draw,2026-04-17,52298,39926,827,540.13
Paulnsect_Repeat_25 · Enter draw,2026-04-17,14299,11871,206,176.67
ShirinNeshat_TL_26 · Sign-ups,2026-04-17,77196,70603,1278,1001.11
AiWeiwei_FingerSE_25 · Enter draw,2026-04-16,45221,41563,883,401.88
GrantRiven_LE_26 · Enter draw,2026-04-16,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-16,128502,120530,2816,1526.98
Inventory_Test_26,2026-04-16,3762,3204,49,40.89
LucianFreud_TL_26 · Purchases,2026-04-16,39822,37740,490,460.25
LucianFreud_TL_26 · Sign-ups,2026-04-16,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-16,600768,512136,5364,5659.28
Maurizio_Therapy_26 · Enter draw,2026-04-16,35731,30107,556,344.57
Paulnsect_Repeat_25 · Enter draw,2026-04-16,9827,8551,133,124.9
ShirinNeshat_TL_26 · Sign-ups,2026-04-16,117879,104481,1482,1147.29
AiWeiwei_FingerSE_25 · Enter draw,2026-04-15,70827,64820,1288,665.2
GrantRiven_LE_26 · Enter draw,2026-04-15,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-15,193349,173484,3521,2221.64
Inventory_Test_26,2026-04-15,3971,3515,43,40
LucianFreud_TL_26 · Purchases,2026-04-15,33005,32143,452,359.55
LucianFreud_TL_26 · Sign-ups,2026-04-15,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-15,871634,698940,7072,6758.73
Paulnsect_Repeat_25 · Enter draw,2026-04-15,16456,14662,210,251.69
ShirinNeshat_TL_26 · Sign-ups,2026-04-15,121304,107524,1421,1225.08
AiWeiwei_FingerSE_25 · Enter draw,2026-04-14,90768,82741,1764,737.68
Collector_Report_26 · Form Submissions,2026-04-14,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-14,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-14,148779,131874,3188,1284.45
Inventory_Test_26,2026-04-14,4911,4166,68,40.08
JeffKoons_LE_25 · Enter draw,2026-04-14,0,0,0,0
LucianFreud_TL_26 · Purchases,2026-04-14,28453,27332,382,246.69
LucianFreud_TL_26 · Sign-ups,2026-04-14,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-14,739711,628949,6501,5411.61
MickaleneT_TL_26 · Purchases,2026-04-14,0,0,0,0
Paulnsect_Repeat_25 · Enter draw,2026-04-14,15890,14767,132,179.49
ShirinNeshat_TL_26 · Sign-ups,2026-04-14,101013,90482,1467,930.31
AiWeiwei_FingerSE_25 · Enter draw,2026-04-13,37361,35252,508,423.82
Collector_Report_26 · Form Submissions,2026-04-13,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-13,148643,132827,3936,1431.15
Inventory_Test_26,2026-04-13,49,48,0,0.65
JeffKoons_LE_25 · Enter draw,2026-04-13,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-13,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-13,787835,613806,8027,4766.75
MickaleneT_TL_26 · Purchases,2026-04-13,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-13,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-13,141151,129052,2302,1068.47
LucianFreud_TL_26 · Sign-ups,2026-04-12,45612,42653,758,291.89
GrantRiven_LE_26 · Enter draw,2026-04-12,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-12,133672,118345,3959,1284.77
Inventory_Test_26,2026-04-12,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-12,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-12,48140,44760,1187,460.67
Maurizio_NonaOra_26 · Enter draw,2026-04-12,815055,615251,10182,4855.83
MickaleneT_TL_26 · Purchases,2026-04-12,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-12,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-12,190466,163178,2939,1207.16
AiWeiwei_FingerSE_25 · Enter draw,2026-04-11,68025,62763,1354,642.62
Collector_Report_26 · Form Submissions,2026-04-11,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-11,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-11,93844,81979,3146,1003.7
Inventory_Test_26,2026-04-11,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-11,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-11,60400,57794,898,380.88
Maurizio_NonaOra_26 · Enter draw,2026-04-11,719521,561289,10643,5051.48
ShirinNeshat_TL_26 · Sign-ups,2026-04-11,165693,140651,2648,1198.93
Maurizio_NonaOra_26 · Enter draw,2026-04-10,463134,398286,6004,3748.72
Collector_Report_26 · Form Submissions,2026-04-10,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-10,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-10,79639,71494,2549,777.65
Inventory_Test_26,2026-04-10,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-10,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-10,38140,35965,603,277.58
AiWeiwei_FingerSE_25 · Enter draw,2026-04-10,65034,60182,1185,600.37
MickaleneT_TL_26 · Purchases,2026-04-10,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-10,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-10,92791,82951,1851,721.95
JeffKoons_LE_25 · Enter draw,2026-04-09,0,0,0,0
Collector_Report_26 · Form Submissions,2026-04-09,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-09,0,0,0,0
GraysonPerry_TL_25 · Sign-ups,2026-04-09,61114,58524,1334,494.66
Inventory_Test_26,2026-04-09,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-09,71812,63293,1506,644.2
LucianFreud_TL_26 · Sign-ups,2026-04-09,54364,52361,795,356.79
Maurizio_NonaOra_26 · Enter draw,2026-04-09,412372,360560,5569,3453.17
MickaleneT_TL_26 · Purchases,2026-04-09,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-09,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-09,134588,121244,2990,1115.21
AiWeiwei_FingerSE_25 · Enter draw,2026-04-08,68290,60267,1471,526.73
Collector_Report_26 · Form Submissions,2026-04-08,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-08,0,0,0,0
Inventory_Test_26,2026-04-08,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-08,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-08,59749,57938,752,366.82
Maurizio_NonaOra_26 · Enter draw,2026-04-08,424527,371576,5371,2955.62
MickaleneT_TL_26 · Purchases,2026-04-08,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-08,0,0,0,0
ShirinNeshat_TL_26 · Sign-ups,2026-04-08,75846,75301,561,689.71
MickaleneT_TL_26 · Purchases,2026-04-07,0,0,0,0
Collector_Report_26 · Form Submissions,2026-04-07,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-07,0,0,0,0
Inventory_Test_26,2026-04-07,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-07,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-07,0,0,0,0
Maurizio_NonaOra_26 · Enter draw,2026-04-07,329609,284456,4253,1804.94
AiWeiwei_FingerSE_25 · Enter draw,2026-04-07,37800,33999,925,304.4
MickaleneT_TL_26 · Sign-ups,2026-04-07,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-06,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-06,0,0,0,0
Inventory_Test_26,2026-04-06,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-04-06,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-06,20831,18733,508,176
Maurizio_NonaOra_26 · Enter draw,2026-04-06,204723,178024,3202,1286.82
MickaleneT_TL_26 · Purchases,2026-04-06,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-06,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-05,20967,18796,544,190.49
Collector_Report_26 · Form Submissions,2026-04-05,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-05,0,0,0,0
Inventory_Test_26,2026-04-05,1394,1321,21,12.41
JeffKoons_LE_25 · Enter draw,2026-04-05,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-05,32759,32160,538,186.65
Maurizio_NonaOra_26 · Enter draw,2026-04-05,280622,238681,5029,1741.04
MickaleneT_TL_26 · Purchases,2026-04-05,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-05,0,0,0,0
MickaleneT_TL_26 · Purchases,2026-04-04,0,0,0,0
Collector_Report_26 · Form Submissions,2026-04-04,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-04,0,0,0,0
Inventory_Test_26,2026-04-04,3254,3036,40,23.94
JeffKoons_LE_25 · Enter draw,2026-04-04,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-04,25440,24304,331,125.24
Maurizio_NonaOra_26 · Enter draw,2026-04-04,237436,201823,5288,1687.41
AiWeiwei_FingerSE_25 · Enter draw,2026-04-04,19047,16492,497,171.23
MickaleneT_TL_26 · Sign-ups,2026-04-04,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-03,12724,10884,410,131.04
Collector_Report_26 · Form Submissions,2026-04-03,0,0,0,0
Drift_LE_25 · Enter draw,2026-04-03,0,0,0,0
EmCooper_TL_25 · Purchases,2026-04-03,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-03,0,0,0,0
Inventory_Test_26,2026-04-03,2807,2534,45,21.78
JeffKoons_LE_25 · Enter draw,2026-04-03,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-03,44834,42956,728,285.74
Maurizio_NonaOra_26 · Enter draw,2026-04-03,98522,87095,2609,820.52
MickaleneT_TL_26 · Purchases,2026-04-03,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-03,0,0,0,0
AiWeiwei_FingerSE_25 · Enter draw,2026-04-02,22165,20491,653,211.3
Collector_Report_26 · Form Submissions,2026-04-02,0,0,0,0
Drift_LE_25 · Enter draw,2026-04-02,0,0,0,0
EmCooper_TL_25 · Purchases,2026-04-02,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-02,0,0,0,0
Inventory_Test_26,2026-04-02,3305,3047,40,18.77
JeffKoons_LE_25 · Enter draw,2026-04-02,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-02,91819,88325,1246,541.03
MickaleneT_TL_26 · Purchases,2026-04-02,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-02,0,0,0,0
Collector_Report_26 · Form Submissions,2026-04-01,0,0,0,0
EmCooper_TL_25 · Purchases,2026-04-01,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-04-01,0,0,0,0
Inventory_Test_26,2026-04-01,4519,4079,60,24.43
JeffKoons_LE_25 · Enter draw,2026-04-01,0,0,0,0
LucTuymans_LE_26 · Enter draw,2026-04-01,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-04-01,62125,59724,942,319.49
MickaleneT_TL_26 · Purchases,2026-04-01,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-04-01,0,0,0,0
LucTuymans_LE_26 · Enter draw,2026-03-31,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-31,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-03-31,0,0,0,0
Inventory_Test_26,2026-03-31,7330,6703,79,29.61
JeffKoons_LE_25 · Enter draw,2026-03-31,0,0,0,0
Collector_Report_26 · Form Submissions,2026-03-31,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-31,63536,60432,926,325.8
MickaleneT_TL_26 · Purchases,2026-03-31,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-31,0,0,0,0
Inventory_Test_26,2026-03-30,4013,3778,28,21.39
Drift_LE_25 · Enter draw,2026-03-30,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-30,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-03-30,32961,30384,487,99.79
Collector_Report_26 · Form Submissions,2026-03-30,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-03-30,0,0,0,0
LucTuymans_LE_26 · Enter draw,2026-03-30,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-30,82335,78437,1148,391.56
MickaleneT_TL_26 · Purchases,2026-03-30,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-30,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-29,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-03-29,71326,56868,1081,274.42
Inventory_Test_26,2026-03-29,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-03-29,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-29,66236,62178,998,375.14
MickaleneT_TL_26 · Purchases,2026-03-29,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-29,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-28,71223,67227,1048,384.73
Drift_LE_25 · Enter draw,2026-03-28,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-03-28,49564,40964,659,287.84
Inventory_Test_26,2026-03-28,0,0,0,0
JeffKoons_LE_25 · Enter draw,2026-03-28,0,0,0,0
Collector_Report_26 · Form Submissions,2026-03-28,0,0,0,0
MickaleneT_TL_26 · Purchases,2026-03-28,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-28,0,0,0,0
Collector_Report_26 · Form Submissions,2026-03-27,0,0,0,0
Drift_LE_25 · Enter draw,2026-03-27,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-27,0,0,0,0
GrantRiven_LE_26 · Enter draw,2026-03-27,18096,16789,158,144.15
Inventory_Test_26,2026-03-27,1576,1468,17,10.65
JeffKoons_LE_25 · Enter draw,2026-03-27,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-27,60654,57742,1053,345.72
MickaleneT_TL_26 · Purchases,2026-03-27,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-27,0,0,0,0
Drift_LE_25 · Enter draw,2026-03-26,0,0,0,0
Collector_Report_26 · Form Submissions,2026-03-26,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-26,0,0,0,0
Inventory_Test_26,2026-03-26,2862,2620,48,18.65
JeffKoons_LE_25 · Enter draw,2026-03-26,0,0,0,0
LucTuymans_LE_26 · Enter draw,2026-03-26,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-26,59686,55067,1001,345.86
MickaleneT_TL_26 · Purchases,2026-03-26,0,0,0,0
MickaleneT_TL_26 · Sign-ups,2026-03-26,0,0,0,0
Collector_Report_26 · Form Submissions,2026-03-25,0,0,0,0
Drift_LE_25 · Enter draw,2026-03-25,0,0,0,0
EmCooper_TL_25 · Purchases,2026-03-25,0,0,0,0
Inventory_Test_26,2026-03-25,3113,2740,40,21.58
JeffKoons_LE_25 · Enter draw,2026-03-25,0,0,0,0
LucTuymans_LE_26 · Enter draw,2026-03-25,0,0,0,0
LucianFreud_TL_26 · Sign-ups,2026-03-25,91243,85613,1082,430.66
MickaleneT_TL_26 · Purchases,2026-03-25,0,0,0,0
